,original_code,morph_dart
170,9420,당사 설립 이래 국내 제약 시장 각종 의약품 생산 판매 국민 건강 증진 기여 한국 거래소 상장 당사 주요 사업 합성 의약품 바이오 의약품 연구 개발 제조 판매 연구 개발 가 면역 질환 안구 질환 암 영역 바 이오신 약 개발 집중 당사 자회사 HPI HANALL PHARMACEUTICAL INTERNATIONAL 미국 현지 법인 당사 개발 신약 해외 임상 진행 라이 선 스 업무 담당 가 영업 개황 사업 부문 구분 영업 개황 연결 기준 매출액 영업 이익 당기 순이익 달성 상반기 누적 매출액 작년 대비 성장 영업 이익 증가 소화기 전문 항생제 노르믹스 전립선암 치료제 엘리가드 프로바이오틱스 제품 바 이 오 탑 주력 제품 매출 폭 증가 영업 이익 작년 상반기 대비 P 수익 향상 공시 대상 사업 부문 구분당사 의약품 제조 판매업 매출액 이상 점유 별도 구분 사업 부문 나 신규 사업 신약 연구 개발 내용 전망① HL 성분명 바토클리 BATOCLIMAB HL 자가 면역 질환 항체 신약 북미 유럽 중국 적응증 MG 중증 근무력증 TED 갑상 선 안 병 증 WAIHA 온난항체 용혈 빈혈 NMO 시신경 척수염 ITP 혈소판 감소증 임상 시험 가 면역 질환 외부 침입자 세균 바이러스 로 자신 몸 보호 항체 면역 세포 자신 몸 공격 발생 병 항체 몸 부위 공격 증상 다양 지 질병 구분 HL 자가 항체 매개 자가 면역 질환 IGG MEDIATED AUTOIMMUNE DISEASES 경우 치료약 스테로이드 면역 억제제 평상 증상 관리 증상 PLASMAPHERESIS IVIG 치료 HL 치료 불편 비용 한계점 IVIG PLASMAPHERESIS 시장 대체 환자 치료 옵션 제공 PLASMAPHERESIS 혈장 분리 반출술 혈액 투석 항체 물리 제거 치료법 IVIG INTRAVENOUS IMMUNOGLOBULIN 타인 혈액 항체 대량 투여 증세 완화 치료법 ㄱ HL 시장 규모 전망 ANTI FCRN 자가 항체 반감기 FCRN 역할 억제 작용 기전 의약품 개 질환 영역 사용 예상 연간 이상 시장 형성 전망 출처 CREDIT SUISSE OCT ㄴ 경쟁 상황 당사 HL 항체 신약 병원 항체 작용 IGG IMMUNOGLOBULIN G 감소 자가 면역 질환 치료 메커니즘 치료 HL 주요 경쟁 물 ARGENX ARGX UCB UCB MOMENTA J J M A M ARGENX UCB 임상 시험 진행 당사 포함 임상 진행 경쟁 물질 ② HL 성분명 탄파너셉트 TANFANERCEPT HL 안 구 건 조증 DRY EYE DISEASE 치료 바이오 의약품 미국 약 안구 건 조증 환자 대상 임상 임 상명 VELOS 상반기 다음 임상 VELOS 준비 안구 건조증 눈물 부족 증발 안 표면 손상 자극감 이물감 증상 눈 질환 HL 안구 염증 유발 TNF 억제 안구 건조증 치료 작용 기전 ㄱ 안구 건 조증 시장 규모 전망 전세계 이상 안구 건조증 스마트폰 과다 사용 미세 먼지 환경 변화 환자 증가 추세 기준 세계 시장 형성 연평균 성장 시장 전망 안구 건조증시장 규모 ㄴ 경쟁 상황 지금 FDA 미국 식품 의약국 허 ETC 전문 의약품 안구 건조증 치료제 제품 허가 ALLERGAN RESTASIS 허가 NOVARTIS XIIDRA 미국 ETC 시장 주도 상황 OTC 일반 의약품 시장 인공 눈물 연고 제품 경쟁 후속 파이프라인상기 신약 파이프라인 포도 막염 안구 후면부 질환 치료 바이오 신 약 HL 면역 항암 치료 항체 HL 신약 연구 개발 본 사업 개요 포함 내용 II 사업 내용 주요 제품 서비스 기타 참고사항 항목 기재 참고 
171,241590,가 주요 제품 서비스 주요 매출 처 신발 부문 신발 관련 제상품 모자 관련 제품 매출 구성 신발 관련 제상품 매출처 보장 가격 수익 수익 창출 혁신 생산 효율 증가 자동 설비 도입 인당 생산 로스 감소 아디다스 협의 PROFIT 이상 이익 창출 신발 부문 ODM 신발 가격 아디다스 ODM 계약 상호 협의 가격 판매 원재료 생산 설비 신발 사업 주요 원재료 가죽 비닐 복지 케미칼 류 SOLE 류 부자 재류 원재료 아디다스 그룹 제품 디자인 단계 업체 원재료 지정 신발 부문 임의 업체 선정 원재료 아디다스 그룹 생산 관리 기준 통과 지정 업체 구매 수급 가격 안정 원재료 수급 업체 거래 관계 안정 가격 품질 보장 신발 부문 생산 능력 생산 아디다스 그룹 인정 생산 능력 적용 신발 부문 디다스 인증 생산 능력 증대 라인 증설 계획 아디다스 제시 인정 매출 수주 상황 신발 제조 ODM 산업 특성 구매 계획 의거 제조 납품 오더 바이 어 접수 접수 시 계절 요인 시즌 편차 존재 화승비 전체 매출 이상 차지 신발 완제품 거래처 아디다스 그룹 주문 후 생산 제품 화승 인더스트 리 판매 수출 경우 거래처 주문 후 제품 판매 대금 회수 T T 결재 방식 신발 반 제품 기타 제품 경우 해당 거래처 직판 라 위험 관리 파생 상품 연결 실체 활동 시장 위험 신용 위험 유동 위험 다양 금융 위험 노출 전반 위험 정책 재무 성과 잠재 불리 효과 최소 중점 위험 사업의내 위험 관리 파생 상품 바 위험 관리 연결 실체 재무 부서 재무 부서 현업 부서 협력 재무 위험 식별 평가 회피 이사회 외환 위험 자 위험 신용 위험 파생 상품 파생상품 이용 유동 초과 투자 특정 분야 문서 정책 전반 위험 관리 정책 제공 마 주요 계약 연구 개발 당사 아디다스 리복 제품 위주 연구 개발 담당 GENERALDEVELOPMENT 연구소 미래기술 가치 창출 연구 개발 담당 INNOVATION CENTER 운영 INNOVATION CENTER ADIDAS 공동 현재 과제 극복 미래 기회 선점 재료 프로세스 혁신 솔루션 연구 검증 비즈니스창출 상업 생산 노력 
172,20000,지배 회사 종속 회사 영업 부문 구분 한국 채택 국제 회계기준 통합 기준 양적 기준 고려 연결 실체 의류 부문 단일 사업 부문 구분 연결 회사 매출액 제품 매출 상품 매출 수수료 매출 영업 이익 자산 기록 가 산업 분석 요약 국내 의류 산업 내수 위주 산업 구조 국내 경기 변화 비교 반응 경기 요인 의류 산업 성장 영향 요인 가계 소득 소비 지출 당사 브랜드 가치 고가 브랜드 중심 사업 전개 경기 민감도 상대 패션 트렌드 상품력 실적 변동 주요 요소 작용 최근 온라인 유통 중심축 이동 소비 트렌드 변화 당사 기존 백화점 오프라인 유통 온라인 라이 브커머 스 차별 컨셉 자체 유통망 다양 채널 경쟁력 강화 산업 분석 사업 내용 기타 참고 사항 참조 나 영업 개황 국 최고 패션 회사 자리매김 리딩컴퍼 니 TIME TIME HOMME SYSTEM MINE SJSJ 탄생 국내 패션 단계 업그레이드 계기 마련 트렌드 소비자 유통 형태 편집숍 SPACE MUE 오 업계 충격 이후 LANVIN SYSTEM HOMME DECKE THE CASHMERE LATT 런칭 질 경영 고수 완벽 경영 지향 영업 정책 바탕 자타 공인 패션 업계 일등 회사 주요 브랜드 특성 연결 대상 종속 회사 대 상 회사 섬상 상무 유 한 공사 한 섬상 상무 유 한 공사 회사 종속 회사 한 섬 글로벌이 SK 글로벌 SK 네트웍스 패션 사업부 양수 회사 종속 기업 회사 이사회 결의 의거 합병 기일 한섬글로벌 흡수 합병 대상 회사 HYUNDAI G F NEW YORK INC HYUNDAI G F NEW YORK INC 회사 종속 회사 현대 지앤에프가 SK 지앤에프가 SK 네트웍스 패션 사업부 양수 회사 종속 기업 회사 이사회 결의 의거 합병 기일 현 대 지앤에프 흡수 합병 대상 회사 HANDSOME PARIS HANDSOME PARIS 의류 도 소매 관련 사업 영위 목적 설립 프랑스 파리 마레시 소재 대 상회사 주 섬라이프 앤 주 한섬라이프 애 구 주 클린 젠 코스메슈티 칼 화장품 제조 관련 사업 영위 목적 설립 대한민국 서울시 소재 주 한섬라이프앤 연결 대상 종속 회사 편입 법인명 변경 
173,161890,당사 구 한국 콜마주식 회사 분할 설립 화장품 ODM 전문 의약품 HB B 사업 영위 화장품 업계 최초 국내 ODM 방식 정착 시장 선도 기업 지속 투자 기술 개발 업계 선두 지위 유지 지역 국내 세종특별 자치시 세종 전의 전동 경기도 부천시 서울시 서초구 종합 기술원 에이 치케이이 노 오 송 이천 대소 공장 국내 사업장 운영중 해외 중국 북경 무석 미국 캐나다 베트남 법인 운영 사업 부문 한국 콜 마 해외 자회사 중국 북경 중국 무석 미국 캐나다 화장품 ODM 사업 영위 에이 치케 이 이노 주식회사 베트남 법인 전문 의약품 HB B 사업 영위 당반기말 기준 화장품 ODM 사업 매출 비중 전문 의약품 HB B 사업 매출 비중 
174,69260,당사 사업 제조업 부동 산업 부동 산업 매출 발생 정밀 학 산업 중심 제조업 매출액 차지 당사 제조 시설 여수 산업단지 위치 주요 원재료 암모니아 톨루엔 벤젠 남해 화학 GS 칼텍스 OCI 매입 사용 당사 DNT MNB 폴리우레탄 재료 NT 제품 생산 판매 상반기 매출비중 약 암모니아 주원료 희질산 농질산 초안 NA 계열 제품 생산 판매 해당 제품 상반기 매출액 차지 암모니아 상품 요소수 상품 온실가스 감 획득 탄소 배출 국내 배출 시장 판매 당사 상반기 발생 매출 내수 수출 비율 당사 제품 판매 대부분 이상 장기 공급 계약 안정 판매 희질 산 한국 바스프 MNB 금 호 미 쓰이화학 장기 공급 계약 공급 DNT 한화 케미칼 OCI 소요량 대부분 공급 초안 경우 국내 해외 판매 안정 매출 기반 확보 당사 종속 회사 HUCHEMS FINE CHEMICAL MALAYSIA SDN BHD 말레이시아 연간 암모니아 톤 질산 톤 초안 톤 생산 규모 공장 건설 프로젝트 추진 설립 법인 회사 투자 판단 관련 주요 경영 사항 공시 말레이시아 주 정부 현지 사정 생산 공장 건설 포함 말레이시아 사업 중단 현재 해당 법인 청산 절차 진행 그 당사 신규 시설투자 공시 약 투자 질산 공장 신설 진행 생산 능력 확장 규모 규모 준공 경우 당사 주력품목 질산 생산 능력 연간 약 예정 당사 신규 질산 공장 고객사 수요 증가 대응 한편 매출 이익 증대 휴켐스 재무 구조 기술력 기반 부가 가치 정밀 학 분야 미래 전략 사업 부문 친환경 소재 분야 사업 영역 확장 예정 
175,1800,지 주 사업가 사업 현황 당사 지주 회사 체제 전환 개최 이사회 결의 정기 주주 총회 결의 분할 기일 인적 분할 자회사 지분 관리 투자 목적 투자 사업 부문 주요 사업 영위 공정 거래 위원회 독점 규제 공정 거래 법률 동법 시행령 지주 회사 기준 충족 통지 공정 거래 위원회 지주 회사 전환 심사 결과 통지 당사 지주 회사 전환 기 준일 당사 이사 회결 정기 주주 총회 승인 분할 기일 인적분 당사 주요 수익 브랜드 사용 수익 임대 수익 종속 회사 수취 배당금 수익 나 사업 부문 재무 정보 연결 실체 전략 영업 단위 보고 부문 전략 영업 단위 생산품 용역 제공 영업 단위 요구 기술 마케팅 전략 분리 운영 최고 영업 사결정자 전략 영업 단위 내부 보고 자료 최소한 단위 검토 연결 실체 보고 부문 다음 제과 과자 스낵 제조 판매 등② 영상 영화 투자 배급업 등③ 건설 건설 분양 사업 ④ 지주 지주사 배당 수익 로 열티수 익 임대 수익 ⑤ 기타 음료 사업 정보 서비스업 투자 무역업 당반기 전기 전전기 연결 실체 보고 부문 매출액 다음 당 기 반기 전 기 감가 상각비 유무 자산 투자 부동산 사용 자산 감가 상각비 포함 전전 기 당반기말 전기말 전전기말 연결 실체 보고 부문 자산 부채 다음 당 기 반기 전 기 상기 비유동자산 금융 자산 영업 연법인세자산 제외 금액 전전 기 상기 비유동자산 금융 자산 영업 연법인세자산 제외 금액 종속 회사 내용 음식료 제조업 주 오리온 종속 회사 회사 현황 당사 음 식료품 제조 가공 판매 식품 사업 부문 집중 분할 기준일 존속 회사 주 오리온홀딩스 구 오리온 인적분할 설립 신설 법인 분할 존속 회사 오리온홀딩스 구 오리 국내외 제과 시장 대표 히트 제품 초코 파이 출시 해외 시장 개척 전략 바탕 국내 해외 시장 브랜드 인지도 국내 시장 초코파이 위시 다양 파이 제품 포카칩 오징어땅콩 우수 장수 브랜드 안정 실적 바탕 위 제품력 강화 건강 성장 지속 양 제품 출시 성공 시장 지배력 간편 대용식 프리미엄 초코파이 하우스 제주용암수 판매 신규 사업 추진 지속 미래 성 장 동력 개발 해외 시장 중국 시장 중심 성장 진출 역사 초코파이 이후 다양 제품 히트 제품 생산 법인 바탕 중국 시장 경쟁사 대비 성장 글로벌 업체 현지 로컬 업체 경쟁 속 상대 성장 이유 현재 연간 매출 다양 파이 스낵 제품 시장 선도 도시내 기업 유통 채널 도시 일반슈퍼 채널 소매점 판매 강화 지역 채널망 확장 중국 미래시장 동남아시아 시장 개척 베트남 법인 베트남 내수판매 인근 국가 수출 교두보 역할 러 시아 법 초코파이 초코송이 파 워 브 랜드 바탕 러시아 독 립 국가 연 합 CIS 주변 유럽 시장 개척 사업 부문 재무 정보 연결실체 전략 영업 단위 제과 부문 과자 스낵 제조 판매 최고 영업 사결정자 영업 단위 내부 보고 자료 최소한 분기 단위 검토 당분기 전기 전전기 연결 실체 보고 부문 매출액 다음 당 기 반기 전 기 감가 상각비 유무 자산 투자 부동산 사용 자산 감가 상각비 포함 전전 기 감가 상각비 유무 자산 투자 부동산 사용 자산 감가 상각비 포함 당분기말 전기말 전전기말 연결 실체 보고 부문 자산 부채 다음 당 기 반기 전 기 상기 비유동자산 금융 자산 영업 연법인세자산 제외 금액 전전 기상기 비유동자산 금융 자산 영업 연법인세자산 제외 금액 주 오리 제주용암 수 회사 현황 국내 제품 대다수 경도 연수 반면 자사 제품 미네랄 함유량 경수 로 함유량 조절 기술 확보 청정 제주 염지 하수 활용 오염 이슈 일반 지하수 차별 영 화 제작 배급 상영업 주 쇼박 스 종속 회사 회사 현황 영업 개황 당사 주 미디어플렉스 설립 메가박스 씨 네 플 렉 스 영화 상영 영화관 운영 쇼 박스 브랜드 영화 투자 배급 사업 진행 메가박스 매각 영화 투자 배급 제작 기획 역량 집중 이후 중국 해외 신규 비즈니스 확대 진행 브랜드 사명 통일 주식회사 쇼박스 사명 변경 영화 투자 배급 제작 드라마 제작사 위상 확대 당사 개봉 영화 기록 남산 부장 포함 한국 영화 배급 사업 영역 확장 드라마 기획 제작 역량 확보 JTBC 드라마 제작 작품 이태원클라쓰 방영 드라마 제작사 성공 시장 진출 지속 드라마 기획 제작 다수 판권 확보 시나리오 개발 편수 협력 전문가 작가 감독 POOL 확대 노력 지속 시장 점유 상반기 시장 전체 관객수 전년 동기 대비 감소 한국 영화 관객 점유 로 전년 동기 대비 감소 시작 코로 유행 여파 상반기 규모 한국 영화 개봉 국내 메 이저 배급사 밖 반면 팬데믹 개봉 연기 할리우드 영화 상반기 개봉 직배사 배급사 순위 상위 반기 전체 영화 배급 사별 시장 점유 전국 기준 누적 한국 영화 배급 사별 시장 점유 전국 관객수 기준 누적 조직 조직 
176,114090,관광 진흥법 근거 적극 외래 관광객 유치 외화 획득 관광 수지 개선 일자리 창출 카지노 산업 경쟁력 제고 그랜 드코리아레저 주 GKL 설립 서울강남점 서울힐튼점 부산롯데 롯데점 외국인 전용 카지노 개장 연중 무휴 영업장 운영 테이블 슬롯머신 전자게임 테이블 ETG 가동 당사 카지노 산업 특성 주요 매출 흐름 다음 고객 현금 칩 구매 카지노 테이블 칩 게임 칩 출납 담당 부서 현금 교환 고객 구매 칩 현금 교환 칩 차액 카지노 매출 카지노손실 산출 반기 매출실적 전년 동기 대비 감소 코로 VIP 입장객 감소 영향 점진 매출 호전 주력 시장 일본 중국 몽골 홍콩 대만 주변 아시아 국가 일본 중화 국가 방문 비중 주요고객 한국 방문 외국 관광객 비즈니스 컨벤션 관련 외국인 임직원 국내 장 단기 거주 외국인 구성 기업 체임원 사업가 자영 업자 경제 고객 대부분 카지노 고객 특성 차별 대우 중요 관계 마케팅 신규 고객 창출 가능 보상 선호도 마일리지 포인트 보상 제공 일반 당사 게임실 고객 등급 세분 회사 콤프 제공 기준 부 서비스 지급 코로나 영향 출입국 제한 여파 당사 영업 기반 외국인 전용 카지노 방문객 폭 감소 상황 향후 수익 창출 현금 흐름 관련 해소 마케팅 방식 다변화 고객 서비스 품질 제고 고객 유치 매출 증대 만전 
177,79550,지배 회사 내용 엘아이지넥 스원 주식회사 당사 모태 금성정밀공 업 자주 국방 기치 아래 설립 당사 방위 사업청 국방 과학 연구소 국방 기술품질원 공조 기반 정밀유도무기 감시 정찰 지휘 통제 통신 항공 전자 전자전 다양 첨단 무기 체계 연구 개발 양산 대한민국 대표 종합 방위 산업체 기술 개발 혁신 해외 수출 대한민국 방위 산업 위상 내일 평화 글로벌 방산 업체 도약 오늘날 산업 혁명 연계 무인 드론 로봇 인공 지능 사이버전 미래 기술 확보 론 국방 민수 기술 교류 기반 스핀온 오프 SPIN ON OFF 당사 길 적극 모색 종속 회사 내용 엘아이 지정밀기술 주식회사 서울 강남구 역삼동 사업 시작 LG 정밀 협력 업체 유도무기 시험 장치 수중 무기 조립 생산 장치 쉘터 운용자 콘솔등 개발 생산 주 엘림 시스 법인 설립 RUGGED LCD 분야 사업 확대 주 LIG 시스템 자회사 편입 LIG 넥스원 주 자회사 편입 후 사명 엘아이 지정밀 기술 주 변경 다양 국방 무기 체계 적용 전시기 일체 컴퓨터 전원 장치 유도무기 위성 통신 장비 레이더 전자전 장비 사용 HVPS TWTA ESAD MRO 시험 점검 장비 개발 생산 수출 광학 탐색기 생산 LIG 넥스원 다수 방산 업체 공급 
178,284740,가 산업 특성 렌탈업 임대차계약 특정 물건 수요 부응 임대인 특정 물건 구입 보관 일체 유지 관리 책임 물건 사용자 임차인 일정기 간동안 대여 렌탈료 수수 서비스업 렌 탈 제도 필요 장비 필요 때 필요 기간 사용 반납 자원 활용 효율 도모 한편 수명 주기 첨단 기술 장비 중복 구매 억제 국가 효율 자원 활용 유도 사업 미국 일본 선진국 전 도입 정착 국내 정수기 시작 합리 소비 추구 세대 중심 정착 시작 단계 생 활가전렌탈 산업 개인 고객 대상 정수기 비데 공기 청정기 주요 품목 정수기 비데 일반 소비 재성 렌탈 품목 경기 침체 불경기 속 실속 소비 소비 주축 렌탈 수요 증가 소득 수준 향상 생활 패턴 변화 렌탈 수요 증가 원인 분석 B 생활 가전제품 렌탈 시장 렌탈 물품 구성 비중 순 정수기 비데 공기 청정기 연수기 구성 최근 전기레 안마의 자 매트리스 영역 확대 상황 나 산업 성장 국민 소득 증가 소비자 합리 소비 관심 증가 소유 이용 중시 트렌드 확산 소비자 경제 부담 삶 편리 윤택 장점 부각 개인 가정 렌탈 서비스 활성 관리 서비스 경험 제공 형태 진화 인터넷 네트워크 기술 발전 정보 공유 증가 다양 렌탈 수요 증가 우리나라 렌탈 산업 렌탈 기업 업체 제조 대부분 그룹 소비자 다양 방법 렌탈 비즈니스 확대 추진 렌탈 시장 생활 가전 렌탈 분야 시장 규모 계속 성장 전망 당사 주력 렌탈 제품 정수기 시장 비중 차지 향후 계속 성장 전망 경기 변동 특성 정수기 공기 청정기 비데 생활 가전 렌탈 시장 주요 제품 최근 생활 수준 향상 환경 보존 건강 중시 소비 성향 안전 물 관심도 증가 개인 위생 중시 필수품 인식 경향 현재 선택 필수품 경기 침체기 신규 수요 둔화 경기 활성 경우 수요 증가 추세 생활 가전 제품 국민 소득 증대 소득 수준 증가 수요 증가 소비재 성격 소득 탄력 제품 환경 이슈 가속 관여도 생활 가전 분야 수요 증가 가능 미세먼지 황사 봄철 공기 청정기 매출 급증 물 소비 장마철 여름 정수기 제습기 소비 날씨 건조 늦가 겨울 비데 매출 증가 당사 성장세 생활 가전 렌탈 사업 특성 계절 분기 매출 성장세 라 국내외 시장 여건 정수기 시장 과거 전체 유통 구조 낙후 방문 판매 다단계판매 의존 코웨이 구 웅진코웨이 시작 렌탈 판매 도입 비용 정수기 이용 렌탈 판매 방식 국내 정수기 시장 주력판로 최근 가전 제품 업계 정수기 렌탈 진입 기존 유통망 이용 판매 판매 경로 다양 인터넷 보급 전자 상거래 활성 인터넷몰 홈 쇼핑 확대 이 마트 홈플러스 대 할인마트 하이마트 양판점 렌탈 서비스 시작 유통 채널 다양 경쟁 정수기 제조 회사 가전 제품 제조 회사 경쟁 다양 유통 채널 경쟁 확대 국내 정수 기시장 공기 청정기 비데 시장 가격 품질 일반 경쟁 효율 영업망 구축 유지 관리 서비스 조직 경쟁력 중요 경쟁 변수 작용 제품군 특성 필 터 교환 지속 유지 관리 서비스 필요 소비자 전국 서비스망 구축 브랜드인지도 기업 제품 선호 메이저 업체 일부 시장 대부분 점유 국내 정수 기시장 코웨이 청호나 이스 업체 고가 제품 출시 고급 수요 창출 군소 업체 보급 제품 시판 시장 형성 가운데 판매 방식 시판 방문 판매 렌탈 판매 시장 중심축 자리 국내 공기 청정기 시장 코웨이 주력 판매 방식 방문 판매 렌탈 위주 시장 전개 가운데 삼성 전자 LG 전자 경쟁사 시판 시장 점유 순 청정 기능 제품 최근 가습 제습 복합 기능 청정기 시장 성장 주도 당사 경쟁사 복합 기능 청정기 판매 중점 국내 비데 시장 방문 판매 렌탈 주력 코웨이 경쟁사 노 비타 SK 매직 구 동양 매직 시판 시장 양분 상황 최근 경쟁 업체 이 마트 롯데 마트 홈플러스 할인점 입점 판매 채널 다각 매트 리스 사업 기존 일시불 판매 매트리스 시장 렌탈 판매 방식 도입 동시 청소 살균 주기 관리 요소 추 소비자 호평 마 시장 경쟁력 좌우 요인 회사 경쟁 강점 단점 국내 정수기 시장 진입 장벽 일정 기술 수준 요구 정부 정책 규제 기준 강화 신규 진입 정수기 산업 특성 영업망 A S 망 구축 인지도 기업 제품 선호 정수기 렌탈 시장 당사 코웨이 청호나이 스 SK 매직 약 시장 점유 상황 당사 정수 기 렌탈 사업 영위 쿠쿠 CUCKOO 브랜드 파워 렌탈 자체 운영 조직 구축 기존 영업네트워크 바탕 구축 전국 단위 렌탈 유통네트워크 구성 렌탈 시장 성공 안착 정수기 시장 점유 유지 나 회사 현황 시장 특성 주요 목표 시장 기존 국내 시장 제품 소유 개념 사용 개념 이동 렌탈 시장 성장 생활 가전 렌탈 시장 초기 정수기 비데 제품 대비 고가 필요 사용 주기 유지 보수 필요 생활 가전 위주 형성 렌탈 시장 전기레 안마의 자 매트리스 설치 제품 확대 생활가전 렌탈 회원 운영 일반 렌탈 제품 교환 주기 코웨이 기존 고객 교체 수요 신규 고객 수요 당사 주요 목표 시장 수요자 구성 특성 주요 수요자 주부 과거 소비관 합리 만족 소비 성향 증가 온라인 매체 인터넷 스마트폰 이용빈 도 매체 커뮤니티 정보 수집 제품 의견 소비 결정 중심 소비 개성 차별 추구 입소문 마케팅 주도 브랜드 인지도 구매 시장 점유 연쇄 영향 생활 가전 렌탈 시장 제품군 기존 정수기 비데 위주 공기 청정기 제습기 전기레인 확장 가 전군 안마의 자 매트리스 다양 설치 제품 포함 신규 고객 확대 정수기 경우 기술 개발 적용 소비자 니즈 부합 제품출시 신규 수요 발생 내수 수출 구성 내수 렌탈 사업 유지 보수 가능 상품군 얼마 확대 가능 공기 청 정기 연수기 비데 관리 필요 가전 제품 매트리스 안 마의자 설치 제품군 확장 내수 위주 렌탈 산업 한계 말레이시아 시장 인 도 인도네시아 베트남 시장 입지 프리미엄 가전브 랜 드 위상 계획 라 수요 변동 요 렌탈 제품 계절 수요 정수기 경우 냉수 얼음 수요 여름철 증가 경향 반면 비데 경우 착좌 온열 부분 겨울철 수요 최근 중국 황사 미세먼 지 증가 공기 청정기 수요 봄철 실내 환기 필요 겨울철 공기 청정기 수요 대부분 렌탈 가전 제품 물 공기 관련 환경 가전 환경 관련 언론 보도 이슈발생시 수요 변동 요인 일반 렌탈 가전 제품 소유 이전 주기 정도 재렌 탈 시점 제품 수요 경쟁사 이동 수요 변동 요인 마 기타 시장 특성 렌탈 시장 일반 판매 시장 방문 판매 시장 활성 영업 지국 판매 유지 보수 네트워크 활용 지속 영업 고객 관리 특성 렌탈 가전 제품 최근 기존 가전 제품 소유 개념 사용 개념 이동 일반 구매 TV 냉장고 대형 가전 렌탈 제품 등장 회사 영업 생산 당사 렌탈 사업 론칭 TV 홈 쇼핑 시작 자체 운영 조직 렌탈지국 지점 렌탈 사업 본부 렌탈 전문점 방판 전 문점 양판점 할인점 오프라인 판매망 전국 단위 렌탈 유통네트워크 구성 완료 현재 지속 규모 확대 당사 정수기 기술 개발 당사 중앙 연구 기술 센터 실시 제품 생산 자사 생산 주문자상표부착방식 생산 병행 조달 시장 점유 정수기 공기 청정기시장 시장 점유 조사 제공 공신력 기관 신규 사업 내용 전망 정수기 국내렌탈 시장 성공 진입 국내 시장 해외 시장 성장 지속 절대 우위 선두 기업 차별 마케팅 전략 고객 확보 방문 판매 조직 홈 쇼핑 대중 가격 제품 가격 경쟁력 제품 차별 중고 시장 확장 렌 탈 운영 상품군 확대 렌탈 사업 유지 보수 가능 상품군 얼마 확대 가능 공기 청 정기 연수기 비데 관리 필요 가전 제품 매트리스 안 마의자 설치 제품군 확장 내부 판매 조직 이용 일시불 상품군 확대 패키지 상품군 구성 확대 지속 검토 유지 관리 조직 활용 향후 종합 가전케어 이너케어 사업 확대 검토 스 마 트 홈 시장 진화 스마트 홈 SMART HOME 은 자동 지원 개인 주택 의미 주거 생활 질 시스템 소비재 서비스 형태 진화 국내 스마트 홈 시장 규모 연평균 이상 성장 규모 성장 전망 융합가전시장 홈엔터테인먼트 중심 성장 예상 우리나라 세계 최고 수준 융합 가전 생산 능력 IT 기술 보유 산업 융합 전개 예상 스마 트홈 시장 시작 단계 IOT 사물 인터넷 발달 성장 속도 성장 가능 평가 다양 스 마트홈 관련 제품 출시 당사 IOT 공기청정기 IOT 정수기 당사 IOT 제품 단순 원격 제어 고객 삶 편리 스마트 변화 차별 실용 기술 집약 특징 사용자 집 소비자 본인 집 공기 질 비교 공기 청정기 필 터 소모품 교체 주기 팝업 구매 IOT 샵 홈페이지 고객 센터 전송 렌탈 제품 사용 데이터 분석 필터 교체 관리 고객맞춤 진행 매니저 케어 사용자 편의 극대 계획 고객 제품 이상 문의 때 제품 코드 원격 진단 고객 A S 센터 제품 번 해결 방법 안내 시스템 도입 예정 해 외 렌탈법 확대 당사 말레이시아 시장 진출 렌탈 돌파 성과 현지 시장 선두 업체 기간 비교 때 달성 성과 최근 싱가폴법 설립 브루나이 수출 법인 설립 브랜드샵 오픈 마무리 상태 레이시아 성공 정수기 렌탈 동남아시아 시장 인도 인도네이사 베트남 입지 프리미엄 가전브 랜 드 위상 계획 당사 검토 국가 국내 렌탈업 최초 진출 국가 정수기 판매 인력 설치 사후 관리 담당 서비스 인력 이원 추진 말레이시아 판매 전략 예정 소득 향상 잠재력 동남아 국가 현지 문화 특성 제품 서비스 개발 유통망 확보 성장 예상 
179,3850,가 주요 사업 내용 요약 당사 의약품 제조 매매 분업 원료 의약품 의약 부 외품 제조 매매 분업등 영위 의약품 생명 공학 관련 제품 제공 기타 사항 항목 기타 참고 사항 참조 
